Folder Name,Gini Coefficient,Project Duration Score,Normalized Avg Commits/Day,Average Score,Total Committers,Average Commit Size,Gini-Committers Score,Project Duration Score Weighted,Normalized Avg Commits/Day Weighted,Average Score Weighted,Average Commit Size Weighted,Gini-Committers Score Weighted,Overall Quality Score
gwtwod-humioapi,0.6470588235294119,0.75,0.0,0.2969187675070029,0.0,1.0,0.0,0.15000000000000002,0.0,0.029691876750700293,0.1,0.0,0.28
gwtwod-humiocli,0.5964912280701755,0.75,0.0,0.2982456140350877,0.0,1.0,0.0,0.15000000000000002,0.0,0.02982456140350877,0.1,0.0,0.28
gy10040412-ksbox,0.5526315789473684,0.0,0.0,0.19548872180451124,0.0,0.75,0.0,0.0,0.0,0.019548872180451125,0.07500000000000001,0.0,0.095
hack12306-12306-booking,0.5714285714285714,0.25,0.0,0.28741496598639454,0.0,1.0,0.0,0.05,0.0,0.028741496598639456,0.1,0.0,0.179
hacktlib-py-async-http-logging,1.0,0.0,0.25,0.30434782608695654,0.0,0.5,0.0,0.0,0.05,0.030434782608695657,0.05,0.0,0.13
hadrava-asda_tools,0.6111111111111112,0.0,1.0,0.27513227513227523,0.0,1.0,0.0,0.0,0.2,0.027513227513227524,0.1,0.0,0.328
hadrianl-huobi,0.5405405405405406,0.25,0.25,0.22876447876447878,0.0,0.75,0.0,0.05,0.05,0.02287644787644788,0.07500000000000001,0.0,0.198
Haegi-ksalf,0.8333333333333333,0.0,1.0,0.253968253968254,0.0,0.75,0.0,0.0,0.2,0.025396825396825404,0.07500000000000001,0.0,0.3
haifeng-jin-kt-legacy,1.0,0.25,0.0,0.24444444444444446,0.0,0.25,0.0,0.05,0.0,0.02444444444444445,0.025,0.0,0.099
haizaar-http-noah,0.5149253731343284,0.0,0.5,0.28926794598436395,0.0,0.5,0.0,0.0,0.1,0.028926794598436396,0.05,0.0,0.179
hameerabbasi-arrayish,1.0,0.25,0.0,0.3095238095238095,0.0,1.0,0.0,0.05,0.0,0.03095238095238095,0.1,0.0,0.181
hamelsmu-ktext,0.519047619047619,0.5,0.0,0.22675736961451246,0.0,0.25,0.0,0.1,0.0,0.022675736961451247,0.025,0.0,0.148
hamvocke-asciilove,0.7926829268292683,0.0,0.0,0.26713124274099886,0.0,1.0,0.0,0.0,0.0,0.026713124274099886,0.1,0.0,0.127
hansalemaos-a_selenium2df,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_absolute_screencoords,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_add_special_keys,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_better_sendkeys,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_click_on_coords,1.0,0.0,0.75,0.2380952380952381,0.0,0.75,0.0,0.0,0.15000000000000002,0.02380952380952381,0.07500000000000001,0.0,0.249
hansalemaos-a_selenium_download_without_asking,1.0,0.0,0.75,0.2380952380952381,0.0,0.5,0.0,0.0,0.15000000000000002,0.02380952380952381,0.05,0.0,0.224
hansalemaos-a_selenium_errorhandler,1.0,0.0,0.75,0.2380952380952381,0.0,0.75,0.0,0.0,0.15000000000000002,0.02380952380952381,0.07500000000000001,0.0,0.249
hansalemaos-a_selenium_get_source_from_all_frames,1.0,0.0,1.0,0.2619047619047619,0.0,0.25,0.0,0.0,0.2,0.026190476190476195,0.025,0.0,0.251
hansalemaos-a_selenium_get_with_timeout,0.8333333333333333,0.0,1.0,0.2698412698412699,0.0,0.25,0.0,0.0,0.2,0.02698412698412699,0.025,0.0,0.252
hansalemaos-a_selenium_iframes_crawler,1.0,0.0,0.0,0.2619047619047619,0.0,1.0,0.0,0.0,0.0,0.026190476190476195,0.1,0.0,0.126
hansalemaos-a_selenium_keys2coords,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_kill,1.0,0.0,0.0,0.2619047619047619,0.0,0.75,0.0,0.0,0.0,0.026190476190476195,0.07500000000000001,0.0,0.101
hansalemaos-a_selenium_screenshots_all_elements,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_screenshot_whole_page,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_scroll_down_forever,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-a_selenium_some_js,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
hansalemaos-kthread_sleep,0.75,0.0,1.0,0.27380952380952384,0.0,0.0,0.0,0.0,0.2,0.027380952380952384,0.0,0.0,0.227
harmeet511-101703214_assign1_UCS633,1.0,0.0,0.75,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.0,0.0,0.179
harry81-krawler,0.5416666666666667,0.5,0.0,0.2857142857142857,0.0,0.5,0.0,0.1,0.0,0.02857142857142857,0.05,0.0,0.179
Hatcat123-HubbleSec,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
hawkowl-httpsig_cffi,0.7095890410958904,0.5,0.0,0.2720156555772994,0.0,0.5,0.0,0.1,0.0,0.027201565557729943,0.05,0.0,0.177
hbasria-http-resource,1.0,0.0,0.0,0.2380952380952381,0.0,1.0,0.0,0.0,0.0,0.02380952380952381,0.1,0.0,0.124
hbdmapi-huobi_sdk_Python,0.527027027027027,0.25,0.0,0.24195624195624194,0.0,1.0,0.0,0.05,0.0,0.024195624195624196,0.1,0.0,0.174
HDE-arsenic,0.1915708812260537,1.0,0.0,0.273672687465791,0.25,1.0,0.047892720306513425,0.2,0.0,0.0273672687465791,0.1,0.019157088122605373,0.347
HealthByRo-aa-stripe,0.3137777777777777,1.0,0.0,0.27492063492063484,0.25,0.5,0.07844444444444443,0.2,0.0,0.027492063492063484,0.05,0.031377777777777775,0.309
heiseish-kt,0.5104166666666666,0.5,0.0,0.3005952380952381,0.0,1.0,0.0,0.1,0.0,0.03005952380952381,0.1,0.0,0.23
Hello1024-kube_gcl,1.0,0.0,1.0,0.27619047619047615,0.0,0.25,0.0,0.0,0.2,0.027619047619047616,0.025,0.0,0.253
Helmholtz-AI-Energy-HyDe,0.3347750865051904,0.5,0.25,0.2606689734717416,0.0,1.0,0.0,0.1,0.05,0.026066897347174163,0.1,0.0,0.276
hemantapkh-1337x,0.5178571428571428,0.25,0.0,0.29251700680272114,0.0,0.0,0.0,0.05,0.0,0.029251700680272115,0.0,0.0,0.079
HENNGE-aapns,0.3898832684824902,1.0,0.0,0.2568093385214008,0.0,0.5,0.0,0.2,0.0,0.025680933852140084,0.05,0.0,0.276
henribru-huey-stubs,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
Henry0526-ascii_image,0.7,0.5,0.0,0.29523809523809524,0.0,0.25,0.0,0.1,0.0,0.029523809523809525,0.025,0.0,0.155
hermancaldara-2112,1.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.05,0.03333333333333333,0.0,0.0,0.083
heroku-salesforce-bulk,0.3443223443223444,1.0,0.0,0.31089743589743596,0.25,0.25,0.0860805860805861,0.2,0.0,0.031089743589743597,0.025,0.03443223443223444,0.291
heureka-code-Kronos-heureka-code,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
hgzech-aat_analysis,0.7222222222222222,0.0,0.0,0.2698412698412698,0.0,1.0,0.0,0.0,0.0,0.026984126984126985,0.1,0.0,0.127
hgzech-aat_downloader,0.875,0.5,0.0,0.29166666666666663,0.0,1.0,0.0,0.1,0.0,0.029166666666666664,0.1,0.0,0.229
hhatto-kuroko,0.5444444444444445,0.25,0.0,0.2412698412698413,0.0,0.0,0.0,0.05,0.0,0.024126984126984132,0.0,0.0,0.074
HIIT-hybra-core,0.3084990958408681,0.75,0.25,0.3059674502712477,0.0,1.0,0.0,0.15000000000000002,0.05,0.030596745027124773,0.1,0.0,0.331
hindman-kwexception,1.0,0.25,0.0,0.29831932773109243,0.0,0.75,0.0,0.05,0.0,0.029831932773109245,0.07500000000000001,0.0,0.155
Hipkevin-KText,0.6818181818181819,0.0,1.0,0.22077922077922077,0.0,1.0,0.0,0.0,0.2,0.02207792207792208,0.1,0.0,0.322
Hironsan-asari,0.3476190476190477,0.75,0.0,0.2857142857142857,0.0,0.5,0.0,0.15000000000000002,0.0,0.02857142857142857,0.05,0.0,0.229
hithismani-hugon,1.0,0.0,0.25,0.30303030303030304,0.0,1.0,0.0,0.0,0.05,0.030303030303030304,0.1,0.0,0.18
hiviah-https-everywhere-checker,0.2955665024630542,0.75,0.0,0.3214285714285715,0.0,1.0,0.0,0.15000000000000002,0.0,0.032142857142857154,0.1,0.0,0.282
hoishing-kTemplate,1.0,0.0,0.5,0.26566416040100255,0.0,1.0,0.0,0.0,0.1,0.026566416040100255,0.1,0.0,0.227
holoviz-hvplot,0.1509209170530654,1.0,0.25,0.3161109884448369,0.5,1.0,0.0754604585265327,0.2,0.05,0.031611098844483695,0.1,0.03018418341061308,0.412
honno-asciidump,0.6428571428571428,0.0,0.0,0.25850340136054417,0.0,1.0,0.0,0.0,0.0,0.025850340136054417,0.1,0.0,0.126
hot666666-asgi-cors-strawberry,1.0,0.0,0.5,0.261904761904762,0.0,0.75,0.0,0.0,0.1,0.026190476190476198,0.07500000000000001,0.0,0.201
hotoffthehamster-human-friendly_pedantic-timedelta,0.5043478260869565,0.5,0.25,0.37681159420289856,0.0,0.5,0.0,0.1,0.05,0.03768115942028986,0.05,0.0,0.238
hpenne-asciireqs,0.5194174757281553,0.25,0.25,0.3268608414239482,0.0,0.5,0.0,0.05,0.05,0.03268608414239482,0.05,0.0,0.183
hrchlhck-kubemon,0.5916905444126075,0.75,0.25,0.3005867103288307,0.0,1.0,0.0,0.15000000000000002,0.05,0.030058671032883073,0.1,0.0,0.33
hrldcpr-hungarian,0.4880952380952381,1.0,0.0,0.25,0.0,0.25,0.0,0.2,0.0,0.025,0.025,0.0,0.25
HTTP-APIs-hydra-openapi-parser,0.2377777777777777,0.75,0.0,0.2597883597883598,0.25,1.0,0.059444444444444425,0.15000000000000002,0.0,0.02597883597883598,0.1,0.023777777777777773,0.3
HTTP-APIs-hydra-python-core,0.532991202346041,1.0,0.0,0.28840245775729645,0.25,1.0,0.13324780058651026,0.2,0.0,0.028840245775729648,0.1,0.053299120234604105,0.382
httpie-http-prompt,0.1649461893257193,1.0,0.0,0.29435850773430394,0.5,0.5,0.08247309466285965,0.2,0.0,0.029435850773430396,0.05,0.032989237865143864,0.312
httpie-httpie-snapdsocket,1.0,0.0,1.0,0.3154761904761904,0.0,0.25,0.0,0.0,0.2,0.03154761904761904,0.025,0.0,0.257
httplib2-httplib2,0.184300829282242,1.0,0.0,0.3032395114179501,0.75,1.0,0.1382256219616815,0.2,0.0,0.030323951141795008,0.1,0.055290248784672605,0.386
httprunner-httprunner,0.0628053835111438,1.0,1.0,0.26717649365732987,0.5,1.0,0.0314026917555719,0.2,0.2,0.02671764936573299,0.1,0.01256107670222876,0.539
HttpTesting-pyhttp,1.0,0.25,0.0,0.23071244001476557,0.0,1.0,0.0,0.05,0.0,0.02307124400147656,0.1,0.0,0.173
huangjacky-python-kucoin,0.2082878953107961,0.25,0.0,0.3002544529262087,0.0,0.5,0.0,0.05,0.0,0.030025445292620873,0.05,0.0,0.13
HuangPatrick16777216-aadraw,0.5571428571428572,0.0,1.0,0.34285714285714286,0.0,0.5,0.0,0.0,0.2,0.03428571428571429,0.05,0.0,0.284
huaweicloud-huaweicloud-sdk-python,0.5428571428571429,0.5,0.0,0.25170068027210885,0.0,1.0,0.0,0.1,0.0,0.025170068027210887,0.1,0.0,0.225
huaweicloud-huaweicloud-sdk-python-dis,0.6054421768707483,1.0,0.0,0.272108843537415,0.0,1.0,0.0,0.2,0.0,0.0272108843537415,0.1,0.0,0.327
huaweicloud-huaweicloud-sdk-python-frs,0.4666666666666667,0.5,0.0,0.2698412698412698,0.0,1.0,0.0,0.1,0.0,0.026984126984126985,0.1,0.0,0.227
huaweicloud-huaweicloud-sdk-python-v3,0.30545229244114,0.75,0.0,0.28128872366790586,0.0,1.0,0.0,0.15000000000000002,0.0,0.028128872366790587,0.1,0.0,0.278
HubbleHQ-shuttle,0.3543859649122806,0.75,0.0,0.32497911445279865,0.0,0.25,0.0,0.15000000000000002,0.0,0.032497911445279866,0.025,0.0,0.207
hubmapconsortium-commons,0.4845700824499411,1.0,0.0,0.2789836782769645,0.25,0.5,0.12114252061248527,0.2,0.0,0.027898367827696453,0.05,0.04845700824499411,0.326
hubmapconsortium-fastq-utils,1.0,0.25,0.0,0.31457431457431456,0.0,0.25,0.0,0.05,0.0,0.031457431457431455,0.025,0.0,0.106
hubmapconsortium-hubmap-api-py-client,0.4903225806451613,0.0,0.25,0.2795698924731183,0.0,0.5,0.0,0.0,0.05,0.027956989247311832,0.05,0.0,0.128
hubmapconsortium-pipeline-release-mgmt,1.0,0.5,0.0,0.32041969330104925,0.0,0.25,0.0,0.1,0.0,0.032041969330104926,0.025,0.0,0.157
HubSpot-hubspot-api-python,0.1493076990916304,1.0,0.25,0.27991886409736305,0.25,1.0,0.0373269247729076,0.2,0.05,0.027991886409736308,0.1,0.014930769909163042,0.393
hubtty-hubtty,0.3436213991769548,0.75,0.25,0.31951793062904177,0.0,1.0,0.0,0.15000000000000002,0.05,0.03195179306290418,0.1,0.0,0.332
hubzero-hublib,0.345959595959596,1.0,0.0,0.2607022607022607,0.0,1.0,0.0,0.2,0.0,0.026070226070226073,0.1,0.0,0.326
hudora-huBarcode,0.3757530120481928,1.0,0.0,0.26161790017211717,0.25,1.0,0.0939382530120482,0.2,0.0,0.02616179001721172,0.1,0.03757530120481928,0.364
hudora-huDjango,0.4571062740076825,0.75,0.0,0.2803487592219986,0.25,0.5,0.11427656850192063,0.15000000000000002,0.0,0.02803487592219986,0.05,0.045710627400768256,0.274
hudora-huImages,0.3258064516129031,0.25,0.0,0.2616487455197133,0.25,0.75,0.08145161290322578,0.05,0.0,0.02616487455197133,0.07500000000000001,0.03258064516129031,0.184
hudora-huTools,0.2307060080545739,1.0,0.0,0.2813034476550544,0.25,0.75,0.05767650201364347,0.2,0.0,0.02813034476550544,0.07500000000000001,0.023070600805457392,0.326
hudora-pyShipping,0.4367888748419722,1.0,0.0,0.2751790981879478,0.25,1.0,0.10919721871049305,0.2,0.0,0.02751790981879478,0.1,0.043678887484197224,0.371
hugapi-hug,0.0987375164876579,1.0,0.5,0.30569867291178765,1.0,0.0,0.0987375164876579,0.2,0.1,0.030569867291178766,0.0,0.039495006595063165,0.37
huggingface-huggingface_hub,0.2064041217712601,0.75,1.0,0.3144440674131886,1.0,1.0,0.2064041217712601,0.15000000000000002,0.2,0.03144440674131886,0.1,0.08256164870850405,0.564
huggingface-huggingface_sb3,0.3761194029850746,0.25,0.0,0.30099502487562185,0.25,1.0,0.09402985074626866,0.05,0.0,0.030099502487562185,0.1,0.037611940298507465,0.218
huggingface-transformers,0.2039218390214804,1.0,1.0,0.30300099034984684,1.0,1.0,0.2039218390214804,0.2,0.2,0.030300099034984686,0.1,0.08156873560859217,0.612
HugoCsa7-M1-2022-git-workflow,0.6666666666666667,0.0,1.0,0.2925170068027211,0.0,0.5,0.0,0.0,0.2,0.029251700680272108,0.05,0.0,0.279
hugosenari-Kupfer-Plugins,0.4353233830845772,1.0,0.0,0.267709073679223,0.0,1.0,0.0,0.2,0.0,0.0267709073679223,0.1,0.0,0.327
hullwarning-aa-buybacks,0.4487179487179487,0.0,0.0,0.2735042735042735,0.0,1.0,0.0,0.0,0.0,0.02735042735042735,0.1,0.0,0.127
Human-Lambdas-human-lambdas,0.4464646464646463,0.25,1.0,0.26273015873015876,0.25,1.0,0.11161616161616157,0.05,0.2,0.02627301587301588,0.1,0.04464646464646463,0.421
humanapi-humanapi-python-client,0.9166666666666669,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.03333333333333333,0.05,0.0,0.083
HumanParsingSDK-human_parsing_sdk,0.9285714285714286,0.0,0.0,0.26530612244897955,0.0,0.25,0.0,0.0,0.0,0.026530612244897958,0.025,0.0,0.052
humanprotocol-hmt-basemodels,0.5347826086956522,0.5,0.0,0.26759834368530017,0.25,0.5,0.13369565217391305,0.1,0.0,0.02675983436853002,0.05,0.053478260869565225,0.23
humanprotocol-human-protocol,0.2379492894956811,0.25,1.0,0.2779823269513991,0.5,1.0,0.11897464474784054,0.05,0.2,0.02779823269513991,0.1,0.04758985789913622,0.425
HumeAI-hume-python-sdk,0.2713178294573642,0.25,0.0,0.32558139534883723,0.0,1.0,0.0,0.05,0.0,0.03255813953488373,0.1,0.0,0.183
humilis-humilis,0.2126520681265207,1.0,0.0,0.30274591588460203,0.0,0.25,0.0,0.2,0.0,0.030274591588460204,0.025,0.0,0.255
humilis-humilis-asg,0.532258064516129,0.75,0.0,0.3079877112135177,0.0,0.25,0.0,0.15000000000000002,0.0,0.03079877112135177,0.025,0.0,0.206
humilis-humilis-batch,0.6724137931034483,1.0,0.0,0.2922824302134647,0.0,0.25,0.0,0.2,0.0,0.029228243021346467,0.025,0.0,0.254
humilis-humilis-batch-job,1.0,0.25,0.0,0.27777777777777785,0.0,0.25,0.0,0.05,0.0,0.027777777777777787,0.025,0.0,0.103
humilis-humilis-decrypt,1.0,0.0,0.0,0.27380952380952384,0.0,1.0,0.0,0.0,0.0,0.027380952380952384,0.1,0.0,0.127
humilis-humilis-dynamodb,0.5689655172413793,1.0,0.0,0.28735632183908055,0.0,0.5,0.0,0.2,0.0,0.028735632183908056,0.05,0.0,0.279
humilis-humilis-elasticache,0.7222222222222222,0.0,0.0,0.31216931216931215,0.0,0.75,0.0,0.0,0.0,0.031216931216931216,0.07500000000000001,0.0,0.106
humilis-humilis-es,1.0,0.0,0.0,0.2987012987012987,0.0,0.25,0.0,0.0,0.0,0.02987012987012987,0.025,0.0,0.055
humilis-humilis-firehose,0.5175438596491229,1.0,0.0,0.2974101921470343,0.0,1.0,0.0,0.2,0.0,0.02974101921470343,0.1,0.0,0.33
humilis-humilis-kinesis-processor,0.4335060449050087,0.25,0.25,0.2965704416481619,0.0,0.25,0.0,0.05,0.05,0.02965704416481619,0.025,0.0,0.155
humilis-humilis-kms,1.0,1.0,0.0,0.2857142857142857,0.0,0.75,0.0,0.2,0.0,0.02857142857142857,0.07500000000000001,0.0,0.304
humilis-humilis-microservice,1.0,1.0,0.0,0.3054187192118227,0.0,0.25,0.0,0.2,0.0,0.030541871921182268,0.025,0.0,0.256
humilis-humilis-push-processor,0.6666666666666667,0.25,0.0,0.31203007518796994,0.0,0.5,0.0,0.05,0.0,0.031203007518796996,0.05,0.0,0.131
humilis-humilis-redshift,0.5555555555555556,0.0,0.0,0.3095238095238096,0.0,0.25,0.0,0.0,0.0,0.03095238095238096,0.025,0.0,0.056
humilis-humilis-sam,0.4509803921568628,0.0,0.0,0.32492997198879553,0.0,0.5,0.0,0.0,0.0,0.032492997198879554,0.05,0.0,0.082
humilis-humilis-secrets-vault,0.5232558139534884,0.0,0.25,0.29346622369878184,0.0,1.0,0.0,0.0,0.05,0.029346622369878186,0.1,0.0,0.179
humilis-humilis-security,0.7857142857142857,0.0,0.0,0.3061224489795919,0.0,0.75,0.0,0.0,0.0,0.03061224489795919,0.07500000000000001,0.0,0.106
humilis-humilis-stream-gtw,0.3846153846153848,0.75,0.0,0.293040293040293,0.0,0.25,0.0,0.15000000000000002,0.0,0.0293040293040293,0.025,0.0,0.204
humilis-humilis-streams,1.0,1.0,0.0,0.2987012987012987,0.0,0.5,0.0,0.2,0.0,0.02987012987012987,0.05,0.0,0.28
humilis-humilis-vpc,0.5454545454545454,0.75,0.0,0.30303030303030304,0.0,0.25,0.0,0.15000000000000002,0.0,0.030303030303030304,0.025,0.0,0.205
humio-python-humio,0.4107142857142857,1.0,0.0,0.2791666666666666,0.25,1.0,0.10267857142857142,0.2,0.0,0.027916666666666663,0.1,0.04107142857142857,0.369
humlab-penelope,0.4181076527445244,0.75,1.0,0.27954496509963384,0.0,1.0,0.0,0.15000000000000002,0.2,0.027954496509963386,0.1,0.0,0.478
HuMoran-aapt,0.85,0.0,0.0,0.2761904761904762,0.0,0.25,0.0,0.0,0.0,0.027619047619047623,0.025,0.0,0.053
humu1us-cipher,0.8617021276595744,0.75,0.0,0.31003039513677816,0.0,0.0,0.0,0.15000000000000002,0.0,0.03100303951367782,0.0,0.0,0.181
humulabs-humu-download,1.0,0.0,0.25,0.2619047619047619,0.0,1.0,0.0,0.0,0.05,0.026190476190476195,0.1,0.0,0.176
hunan-rostomyan-hutil,1.0,0.0,1.0,0.3095238095238096,0.0,0.0,0.0,0.0,0.2,0.03095238095238096,0.0,0.0,0.231
hundlab-MAT,0.6875,0.25,0.0,0.2619047619047619,0.0,0.75,0.0,0.05,0.0,0.026190476190476195,0.07500000000000001,0.0,0.151
hundlab-PyLongQt,0.5087719298245614,1.0,0.0,0.2811194653299916,0.0,1.0,0.0,0.2,0.0,0.02811194653299916,0.1,0.0,0.328
hunterkempf-ContentData,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
hunterrockmedya-HunterRockWebsocket,1.0,0.0,0.75,0.2920634920634921,0.0,0.75,0.0,0.0,0.15000000000000002,0.029206349206349208,0.07500000000000001,0.0,0.254
HuobiRDCenter-huobi_Python,0.4191919191919192,0.25,0.0,0.2535559678416821,0.25,1.0,0.1047979797979798,0.05,0.0,0.02535559678416821,0.1,0.041919191919191925,0.217
hupili-py-hupili,1.0,0.0,0.25,0.2380952380952381,0.0,0.0,0.0,0.0,0.05,0.02380952380952381,0.0,0.0,0.074
HushBugger-hushbugger,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
huskar-org-huskar-python,1.0,0.0,1.0,0.2698412698412699,0.0,1.0,0.0,0.0,0.2,0.02698412698412699,0.1,0.0,0.327
huspacy-huspacy,0.2025036818851251,1.0,0.25,0.2915351707693387,0.25,1.0,0.050625920471281276,0.2,0.05,0.029153517076933873,0.1,0.020250368188512512,0.399
husqvarnagroup-GETL,0.5403225806451613,0.5,0.0,0.32334869431643626,0.0,0.75,0.0,0.1,0.0,0.032334869431643626,0.07500000000000001,0.0,0.207
huvrdata-huvr-client,0.7,0.75,0.0,0.2714285714285714,0.0,1.0,0.0,0.15000000000000002,0.0,0.027142857142857142,0.1,0.0,0.277
huyidao625-Huza,0.5344827586206897,0.25,0.0,0.21428571428571427,0.0,1.0,0.0,0.05,0.0,0.02142857142857143,0.1,0.0,0.171
huzhifeng-pyhuzhifeng,1.0,0.0,0.0,0.2380952380952381,0.0,0.75,0.0,0.0,0.0,0.02380952380952381,0.07500000000000001,0.0,0.099
hvac-hvac,0.2263149556400507,1.0,0.25,0.30576679340937896,1.0,1.0,0.2263149556400507,0.2,0.05,0.0305766793409379,0.1,0.09052598225602028,0.471
hvac-hvac-cli,0.513157894736842,0.0,0.5,0.2587719298245613,0.0,0.5,0.0,0.0,0.1,0.025877192982456134,0.05,0.0,0.176
HXLStandard-hxl-proxy,0.1972672929120411,1.0,0.25,0.3432556626408036,0.0,1.0,0.0,0.2,0.05,0.034325566264080364,0.1,0.0,0.384
hyde-hydedown,0.75,0.5,0.0,0.39285714285714285,0.0,1.0,0.0,0.1,0.0,0.039285714285714285,0.1,0.0,0.239
hydpy-dev-hydpy,0.1070707070707068,1.0,1.0,0.3089145422478756,0.25,1.0,0.0267676767676767,0.2,0.2,0.030891454224787562,0.1,0.01070707070707068,0.542
hydra-genetics-tools,0.227272727272727,0.5,0.5,0.28831168831168835,0.25,0.25,0.05681818181818175,0.1,0.1,0.028831168831168836,0.025,0.0227272727272727,0.277
HydraChain-hydrachain,0.3088768115942029,0.25,0.5,0.29641131815044863,0.25,0.25,0.07721920289855072,0.05,0.1,0.029641131815044866,0.025,0.03088768115942029,0.236
hydraplatform-hydra-base,0.2878443661052356,1.0,0.25,0.290976690976691,0.25,1.0,0.0719610915263089,0.2,0.05,0.0290976690976691,0.1,0.028784436610523562,0.408
hydraplatform-hydra-client-python,0.5019607843137255,1.0,0.0,0.2931839402427638,0.25,0.25,0.12549019607843137,0.2,0.0,0.02931839402427638,0.025,0.050196078431372554,0.305
hydraplatform-hydra-server,0.3737220226581929,1.0,0.0,0.29667495624942436,0.25,1.0,0.09343050566454822,0.2,0.0,0.029667495624942437,0.1,0.03737220226581929,0.367
hydraseq-hydraseq,0.8733333333333333,0.5,0.0,0.267936507936508,0.0,1.0,0.0,0.1,0.0,0.0267936507936508,0.1,0.0,0.227
hydraverse-hypy,0.4066666666666667,0.25,0.0,0.2985714285714286,0.0,0.75,0.0,0.05,0.0,0.02985714285714286,0.07500000000000001,0.0,0.155
hydrobricks-hydrobricks,0.2728042328042327,0.75,0.75,0.3483497102544721,0.0,1.0,0.0,0.15000000000000002,0.15000000000000002,0.03483497102544721,0.1,0.0,0.435
hylang-hy,0.1393712141119711,1.0,0.75,0.30986142915859316,1.0,0.5,0.1393712141119711,0.2,0.15000000000000002,0.030986142915859317,0.05,0.05574848564478844,0.487
hylang-hydiomatic,0.3576388888888889,1.0,0.0,0.3033234126984127,0.0,0.25,0.0,0.2,0.0,0.03033234126984127,0.025,0.0,0.255
hypothesis-h-vialib,0.5483091787439613,0.75,0.0,0.32712215320910987,0.0,0.75,0.0,0.15000000000000002,0.0,0.03271221532091099,0.07500000000000001,0.0,0.258
hyunwoongko-kss,0.2639616055846424,0.5,0.25,0.2544253303415607,0.25,1.0,0.0659904013961606,0.1,0.05,0.02544253303415607,0.1,0.02639616055846424,0.302
i-vone-kur.ac,1.0,0.0,0.25,0.2857142857142857,0.0,0.5,0.0,0.0,0.05,0.02857142857142857,0.05,0.0,0.129
iamaziz-ar_wordcloud,0.5476190476190477,0.0,1.0,0.26530612244897955,0.0,0.5,0.0,0.0,0.2,0.026530612244897958,0.05,0.0,0.277
IAMconsortium-units,0.3,0.75,0.0,0.31822660098522165,0.0,0.25,0.0,0.15000000000000002,0.0,0.031822660098522165,0.025,0.0,0.207
iamFIREcracker-aadbook,1.0,0.25,0.0,0.3087557603686636,0.0,0.5,0.0,0.05,0.0,0.03087557603686636,0.05,0.0,0.131
IamShobe-a9s,1.0,0.25,0.0,0.28503401360544217,0.0,1.0,0.0,0.05,0.0,0.028503401360544217,0.1,0.0,0.179
ianre657-hugo-deployer-git,0.6818181818181819,0.25,0.0,0.2640692640692641,0.0,1.0,0.0,0.05,0.0,0.026406926406926413,0.1,0.0,0.176
ibichara-arpalm,0.75,0.0,1.0,0.2619047619047619,0.0,0.5,0.0,0.0,0.2,0.026190476190476195,0.05,0.0,0.276
IceWizard4902-ascii_wizard,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
